ingredient,recipe,re_name,in_name,nameEn,nameZh,wikiuri,image,QuaraID,subclassofLabelEn
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10049,Tangy Poppy Seed Fruit Salad,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe103,Bread Machine Spelt Bread,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10326,Lebkuchen IV,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10341,Pepper Rice and Confetti Beef,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10365,Spicy Crispy Beef,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10383,Fantastic Focaccia Bread,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10418,Winter Punch,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10428,Raspberry Tilapia,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10447,Honey Mustard Sauce,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10461,Marsala Marinade,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10483,Honey Mustard Blend,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10492,Honeyed Ham Glaze,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10550,Fruity Crunch Salad,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
https://kg.knowledgegraph.tech/food2#Ingredient53,https://kg.knowledgegraph.tech/food2#Recipe10659,Oriental Vinaigrette,honey,honey,蜂蜜,http://www.wikidata.org/entity/Q10987,http://commons.wikimedia.org/wiki/Special:FilePath/Runny%20hunny.jpg,Honey,syrup
