ingredient,recipe,re_name,in_name,nameEn,nameZh,wikiuri,image,QuaraID,subclassofLabelEn
https://kg.knowledgegraph.tech/food2#Ingredient59,https://kg.knowledgegraph.tech/food2#Recipe10002,Sunday Lunch Soup,zucchini,zucchini,西葫芦,http://www.wikidata.org/entity/Q7533,http://commons.wikimedia.org/wiki/Special:FilePath/Courgette%20Cucurbita%20pepo%202.jpg,Courgette,fruit vegetable
https://kg.knowledgegraph.tech/food2#Ingredient59,https://kg.knowledgegraph.tech/food2#Recipe10126,Smoked Sausage and Zucchini Saute,zucchini,zucchini,西葫芦,http://www.wikidata.org/entity/Q7533,http://commons.wikimedia.org/wiki/Special:FilePath/Courgette%20Cucurbita%20pepo%202.jpg,Courgette,fruit vegetable
https://kg.knowledgegraph.tech/food2#Ingredient59,https://kg.knowledgegraph.tech/food2#Recipe1018,Zucchini Cake V,zucchini,zucchini,西葫芦,http://www.wikidata.org/entity/Q7533,http://commons.wikimedia.org/wiki/Special:FilePath/Courgette%20Cucurbita%20pepo%202.jpg,Courgette,fruit vegetable
https://kg.knowledgegraph.tech/food2#Ingredient59,https://kg.knowledgegraph.tech/food2#Recipe10221,Zucchini Chive Dip,zucchini,zucchini,西葫芦,http://www.wikidata.org/entity/Q7533,http://commons.wikimedia.org/wiki/Special:FilePath/Courgette%20Cucurbita%20pepo%202.jpg,Courgette,fruit vegetable
https://kg.knowledgegraph.tech/food2#Ingredient59,https://kg.knowledgegraph.tech/food2#Recipe10236,Vegetable and Tofu Burger,zucchini,zucchini,西葫芦,http://www.wikidata.org/entity/Q7533,http://commons.wikimedia.org/wiki/Special:FilePath/Courgette%20Cucurbita%20pepo%202.jpg,Courgette,fruit vegetable
https://kg.knowledgegraph.tech/food2#Ingredient59,https://kg.knowledgegraph.tech/food2#Recipe10263,Creamy Vegetable Sandwich Spread,zucchini,zucchini,西葫芦,http://www.wikidata.org/entity/Q7533,http://commons.wikimedia.org/wiki/Special:FilePath/Courgette%20Cucurbita%20pepo%202.jpg,Courgette,fruit vegetable
https://kg.knowledgegraph.tech/food2#Ingredient59,https://kg.knowledgegraph.tech/food2#Recipe10317,Italian Style Soup,zucchini,zucchini,西葫芦,http://www.wikidata.org/entity/Q7533,http://commons.wikimedia.org/wiki/Special:FilePath/Courgette%20Cucurbita%20pepo%202.jpg,Courgette,fruit vegetable
https://kg.knowledgegraph.tech/food2#Ingredient59,https://kg.knowledgegraph.tech/food2#Recipe1050,Chocolate Zucchini Cake II,zucchini,zucchini,西葫芦,http://www.wikidata.org/entity/Q7533,http://commons.wikimedia.org/wiki/Special:FilePath/Courgette%20Cucurbita%20pepo%202.jpg,Courgette,fruit vegetable
https://kg.knowledgegraph.tech/food2#Ingredient59,https://kg.knowledgegraph.tech/food2#Recipe10500,Best Lasagna,zucchini,zucchini,西葫芦,http://www.wikidata.org/entity/Q7533,http://commons.wikimedia.org/wiki/Special:FilePath/Courgette%20Cucurbita%20pepo%202.jpg,Courgette,fruit vegetable
https://kg.knowledgegraph.tech/food2#Ingredient59,https://kg.knowledgegraph.tech/food2#Recipe10564,Warm Camembert Salad,zucchini,zucchini,西葫芦,http://www.wikidata.org/entity/Q7533,http://commons.wikimedia.org/wiki/Special:FilePath/Courgette%20Cucurbita%20pepo%202.jpg,Courgette,fruit vegetable
